day,city,name,count
2020-04-08,Лысьва,devi nampiaparampil,10
2020-04-08,Кудымкар,hans kluge,10
2020-04-08,Лысьва,molly poag,9
2020-04-08,Александровск,paul sufka,9
2020-04-08,Лысьва,fox trump,9
2020-04-08,Кудымкар,rita issa,9
2020-04-08,Лысьва,michael poles,9
2020-04-08,Александровск,birx on,8
2020-04-08,Кудымкар,andrew preston,8
2020-04-08,Лысьва,ws fox,8
2020-04-08,Губаха,rajiv shahp,8
2020-04-08,Суксун,daniel nekola,8
2020-04-08,Лысьва,v fox,8
2020-04-08,Александровск,rodrigo kong,8
2020-04-08,Кудымкар,jamie strachan,8
2020-04-08,Губаха,howard riker,8
2020-04-08,Лысьва,celine gounder,7
2020-04-08,Кудымкар,helen buglass,7
2020-04-08,Губаха,san critical,7
2020-04-08,Лысьва,n fox,7
2020-04-08,Лысьва,ithe dr,7
2020-04-08,Кудымкар,tadros adhanom,7
2020-04-08,Лысьва,w fox,7
2020-04-08,Губаха,travis stork,7
2020-04-08,Губаха,deborah biry,6
2020-04-08,Суксун,anthony fauci,6
2020-04-08,Лысьва,e oz,6
2020-04-08,Суксун,jerome adams,5
2020-04-08,Лысьва,fox moments,5
2020-04-08,Александровск,brett giroir,5
2020-04-08,Лысьва,oz oz,5
2020-04-08,Кудымкар,stephanie de,5
2020-04-08,Кудымкар,brian cox,5
2020-04-08,Губаха,chadr ene,5
2020-04-08,Губаха,scholls custom,5
2020-04-08,Лысьва,harvey fineberg,5
2020-04-08,Александровск,david reich,4
2020-04-08,Лысьва,oz the,4
2020-04-08,Лысьва,ne america,4
2020-04-08,Губаха,mark w,4
2020-04-08,Лысьва,fox impact,4
2020-04-08,Лысьва,ne fox,4
2020-04-08,Лысьва,stacey c,4
2020-04-08,Лысьва,oz reacts,4
2020-04-08,Кудымкар,ravi visagan,4
2020-04-08,Губаха,stork was,4
2020-04-08,Лысьва,ew fox,3
2020-04-08,Нытва,deborah birx,3
2020-04-08,Нытва,te breaking,3
2020-04-08,Губаха,rajiv shan,3
2020-04-08,Лысьва,ezekiel emanuel,3
2020-04-08,Лысьва,oz how,3
2020-04-08,Нытва,seth cohen,3
2020-04-08,Александровск,paul sulka,3
2020-04-08,Александровск,craig ziering,3
2020-04-08,Губаха,james hamblinya,3
2020-04-08,Лысьва,stork was,3
2020-04-08,Александровск,brian willems,3
2020-04-08,Александровск,robert leonard,3
2020-04-08,Лысьва,w america,3
2020-04-08,Александровск,sanjay gup,3
2020-04-08,Лысьва,ron one,3
2020-04-08,Александровск,the white,3
2020-04-08,Лысьва,ws america,3
2020-04-08,Лысьва,kn fox,2
2020-04-08,Губаха,mark adam,2
2020-04-08,Губаха,mark adams,2
2020-04-08,Александровск,aaron moskowitz,2
2020-04-08,Лысьва,fox wh,2
2020-04-08,Губаха,robin katz,2
2020-04-08,Лысьва,tax advice,2
2020-04-08,Лысьва,craig ziering,2
2020-04-08,Лысьва,nina ejtemai,2
2020-04-08,Губаха,aaron carrolland,2
2020-04-08,Губаха,irwin redlenergo,2
2020-04-08,Александровск,michael reitano,2
2020-04-08,Лысьва,a fox,2
2020-04-08,Губаха,cuadi ene,2
2020-04-08,Суксун,birx onearly,2
2020-04-08,Александровск,sanjay new,2
2020-04-08,Губаха,aaron carrollide,2
2020-04-08,Губаха,theresa wang,2
2020-04-08,Лысьва,mohammed arsiwalai,2
2020-04-08,Лысьва,ws dr,2
2020-04-08,Лысьва,ron o,2
2020-04-08,Суксун,deborah birx,2
2020-04-08,Губаха,ame dr,2
2020-04-08,Губаха,aaron carrollino,2
2020-04-08,Губаха,datdice vaddis,2
2020-04-08,Губаха,ruba rizgalla,2
2020-04-09,Александровск,sanjay gupta,18566
2020-04-09,Лысьва,mehmet oz,913
2020-04-09,Александровск,deborah birx,599
2020-04-09,Лысьва,marc siegel,487
2020-04-09,Александровск,anthony fauci,367
2020-04-09,Лысьва,the dr,316
2020-04-09,Лысьва,jerome adams,222
2020-04-09,Александровск,gupta answers,208
2020-04-09,Александровск,alan kozarsky,207
2020-04-09,Александровск,dara kass,197
2020-04-09,Лысьва,scott jensen,191
2020-04-09,Лысьва,stephen mccolgan,190
2020-04-09,Александровск,mark mcclellan,184
2020-04-09,Александровск,cory deburghgraeve,169
2020-04-09,Александровск,harrison carter,165
2020-04-09,Лысьва,nicole saphier,164
2020-04-09,Лысьва,siegel shares,160
2020-04-09,Лысьва,oz answers,159
2020-04-09,Лысьва,ben carson,155
2020-04-09,Александровск,harvey v,151
2020-04-09,Лысьва,anthony fauci,147
2020-04-09,Лысьва,robert redfield,143
2020-04-09,Губаха,anthony fauci,143
2020-04-09,Лысьва,fauci says,142
2020-04-09,Лысьва,oz on,140
2020-04-09,Лысьва,devi nampiaparampil,139
2020-04-09,Лысьва,ali mokdad,132
2020-04-09,Александровск,julio frenk,127
2020-04-09,Лысьва,tedros adhanom,126
2020-04-09,Александровск,harvey fineberg,125
2020-04-09,Лысьва,syra madad,125
2020-04-09,Александровск,omar maniya,117
2020-04-09,Лысьва,deborah birx,116
2020-04-09,Александровск,fauci on,109
2020-04-09,Александровск,tedros adhanom,103
2020-04-09,Александровск,dennis charney,102
2020-04-09,Александровск,christian br,100
2020-04-09,Губаха,chandra ford,99
2020-04-09,Александровск,richard besser,99
2020-04-09,Губаха,ajit rai,94
2020-04-09,Александровск,peter hotez,93
2020-04-09,Губаха,stefan flores,79
2020-04-09,Губаха,michael mina,78
2020-04-09,Александровск,syra madad,76
2020-04-09,Александровск,birx warns,75
2020-04-09,Губаха,james hildreth,72
2020-04-09,Александровск,thomas farley,71
2020-04-09,Александровск,william schaffner,69
2020-04-09,Губаха,patrice harris,65
2020-04-09,Александровск,darria long,64
2020-04-09,Александровск,suzet mckinney,59
2020-04-09,Александровск,cedric dark,58
2020-04-09,Лысьва,dr oz,57
2020-04-09,Александровск,jonathan reiner,56
2020-04-09,Губаха,ali raja,54
2020-04-09,Александровск,celine gounder,52
2020-04-09,Лысьва,marty makary,50
2020-04-09,Губаха,ashish jha,49
2020-04-09,Губаха,prakash gatta,47
2020-04-09,Лысьва,bob lahita,47
2020-04-09,Александровск,esther choo,46
2020-04-09,Губаха,peter hotez,45
2020-04-09,Александровск,vivek murthy,45
2020-04-09,Губаха,vin gupta,43
2020-04-09,Лысьва,devi answers,43
2020-04-09,Губаха,wayne riley,42
2020-04-09,Губаха,deborah birx,42
2020-04-09,Лысьва,alex greninger,42
2020-04-09,Лысьва,steve weinberg,41
2020-04-09,Кудымкар,anthony fauci,37
2020-04-09,Суксун,jennifer ashton,36
2020-04-09,Губаха,fauci that,34
2020-04-09,Губаха,fauci when,33
2020-04-09,Александровск,jeanne marrazzo,32
2020-04-09,Лысьва,mark mcclellan,31
2020-04-09,Александровск,lakshman swamy,31
2020-04-09,Лысьва,jill biden,29
2020-04-09,Александровск,robert wachter,29
2020-04-09,Губаха,john whyte,28
2020-04-09,Александровск,brendan carr,28
2020-04-09,Лысьва,fauci on,28
2020-04-09,Лысьва,alexander isakov,28
2020-04-09,Лысьва,oz hannitu,27
2020-04-09,Александровск,glenn morris,25
2020-04-09,Александровск,daniel varga,25
2020-04-09,Александровск,michael mina,24
2020-04-09,Лысьва,oz fox,24
2020-04-09,Кудымкар,rachel clarke,23
2020-04-09,Кудымкар,sebastian yuen,23
2020-04-09,Лысьва,sanjay gupta,23
2020-04-09,Лысьва,cameron kyle,22
2020-04-09,Лысьва,oz news,22
2020-04-09,Губаха,stephen sample,22
2020-04-09,Александровск,corey deburghgraeve,22
2020-04-09,Кудымкар,jenny rohn,22
2020-04-09,Александровск,birx is,21
2020-04-09,Губаха,robert redfield,21
2020-04-09,Губаха,fauci warns,20
2020-04-09,Лысьва,tedros adhannm,20
2020-04-09,Лысьва,ashish jha,19
2020-04-09,Кудымкар,rosemary leonard,19
2020-04-09,Лысьва,amina ahmed,19
2020-04-09,Губаха,lipi roy,18
2020-04-09,Александровск,ponni arunkumar,18
2020-04-09,Губаха,tom frieden,18
2020-04-09,Кудымкар,jamie parker,17
2020-04-09,Александровск,vasantha kondamudi,17
2020-04-09,Губаха,ed racht,17
2020-04-09,Лысьва,sanam ahmed,16
2020-04-09,Александровск,rishi desai,16
2020-04-09,Лысьва,show oz,15
2020-04-09,Лысьва,jerome dr,14
2020-04-09,Губаха,alex jahangir,14
2020-04-09,Кудымкар,anthony cooke,14
2020-04-09,Губаха,travis stork,13
2020-04-09,Александровск,karen kaul,12
2020-04-09,Губаха,dave campbell,12
2020-04-09,Лысьва,fox dr,12
2020-04-09,Губаха,irwin redlener,12
2020-04-09,Александровск,shelly mcdonald,11
2020-04-09,Александровск,kimberlydawn wisdom,11
2020-04-09,Лысьва,ithe dr,11
2020-04-09,Кудымкар,gero baiarda,11
2020-04-09,Губаха,andrew d,11
2020-04-09,Кудымкар,sonya babu,10
2020-04-09,Кудымкар,stefan flores,10
2020-04-09,Лысьва,oz v,10
2020-04-09,Лысьва,robert leonard,10
2020-04-09,Кудымкар,kate baddock,10
2020-04-09,Лысьва,james lawler,10
2020-04-09,Лысьва,substituted for,9
2020-04-09,Александровск,amesh adalja,9
2020-04-09,Губаха,stork was,9
2020-04-09,Лысьва,signs of,9
2020-04-09,Лысьва,deborah birxi,9
2020-04-09,Александровск,fauclon the,8
2020-04-09,Губаха,nahid bhadelia,8
2020-04-09,Александровск,hans kluge,8
2020-04-09,Губаха,howard riker,8
2020-04-09,Лысьва,oz the,8
2020-04-09,Кудымкар,peter drobac,8
2020-04-09,Лысьва,oz hannity,7
2020-04-09,Лысьва,nick gilpin,7
2020-04-09,Лысьва,michael nimaroff,7
2020-04-09,Лысьва,v fox,7
2020-04-09,Лысьва,oz show,7
2020-04-09,Губаха,and native,6
2020-04-09,Лысьва,oz nz,6
2020-04-09,Кудымкар,tedros adhanom,6
2020-04-09,Лысьва,twice daily,6
2020-04-09,Александровск,ashish jha,6
2020-04-09,Александровск,stacey c,5
2020-04-09,Суксун,jerome adams,5
2020-04-09,Кунгур,evelina grayver,5
2020-04-09,Кудымкар,adam kucharski,5
2020-04-09,Лысьва,ron o,5
2020-04-09,Лысьва,mark w,5
2020-04-09,Лысьва,oz how,5
2020-04-09,Александровск,can been,5
2020-04-09,Лысьва,oz oz,5
2020-04-09,Александровск,travis stork,5
2020-04-09,Губаха,joe rinaldi,5
2020-04-09,Александровск,wayne frederick,5
2020-04-09,Губаха,associate professor,4
2020-04-09,Губаха,tedros adhanom,4
2020-04-09,Лысьва,tax advice,4
2020-04-09,Губаха,julia blanter,4
2020-04-09,Суксун,anthony fauci,4
2020-04-09,Лысьва,anita swamy,4
2020-04-09,Губаха,theresa wang,4
2020-04-09,Лысьва,show show,4
2020-04-09,Лысьва,hannity one,4
2020-04-09,Лысьва,howard riker,4
2020-04-09,Губаха,ed racal,4
2020-04-09,Кунгур,deborah birx,4
2020-04-09,Лысьва,oz vnews,4
2020-04-09,Суксун,paul saunders,3
2020-04-09,Лысьва,egils bogdanovics,3
2020-04-09,Лысьва,how oz,3
2020-04-09,Губаха,deborah biry,3
2020-04-09,Лысьва,fauci sayss,3
2020-04-09,Губаха,mark w,3
2020-04-09,Лысьва,the dre,3
2020-04-09,Лысьва,robert re,3
2020-04-09,Суксун,troy gamble,3
2020-04-09,Александровск,scholls custom,3
2020-04-09,Александровск,been tested,3
2020-04-09,Лысьва,nz o,3
2020-04-09,Губаха,james hildreta,3
2020-04-09,Александровск,anthony situation,3
2020-04-09,Лысьва,charles simpson,3
2020-04-09,Александровск,craig ziering,3
2020-04-09,Лысьва,thow oz,3
2020-04-09,Лысьва,fox one,3
2020-04-09,Александровск,sara cody,3
2020-04-09,Лысьва,bz oz,3
2020-04-09,Губаха,jerome adams,3
2020-04-09,Нытва,michael ackerman,2
2020-04-09,Суксун,tim alford,2
2020-04-09,Лысьва,fox v,2
2020-04-09,Лысьва,maria van,2
2020-04-09,Лысьва,mark adams,2
2020-04-09,Лысьва,the de,2
2020-04-09,Александровск,mark w,2
2020-04-09,Лысьва,fox signs,2
2020-04-09,Кудымкар,pit bbc,2
2020-04-09,Лысьва,aaron moskowitz,2
2020-04-09,Александровск,situation room,2
2020-04-09,Нытва,daniel sulmasy,2
2020-04-09,Лысьва,scholls clinically,2
2020-04-09,Александровск,organization urganization,2
2020-04-09,Губаха,pe tacoma,2
2020-04-09,Лысьва,robert redfields,2
2020-04-09,Лысьва,hoo hannity,2
2020-04-09,Александровск,jeffrey smith,2
2020-04-09,Лысьва,oz sanders,2
2020-04-09,Александровск,david reich,2
2020-04-09,Лысьва,ruba rizqalla,2
2020-04-09,Лысьва,show bz,2
2020-04-09,Кунгур,serene srouji,2
2020-04-09,Лысьва,hannitu breaking,2
2020-04-09,Лысьва,show dr,2
2020-04-09,Лысьва,travis stork,2
2020-04-09,Губаха,nanid bhadelia,2
2020-04-09,Лысьва,theresa wwang,2
2020-04-09,Губаха,pr tacoma,2
2020-04-09,Губаха,ruba rizqalla,2
2020-04-09,Александровск,sanjay situation,2
2020-04-10,Губаха,fauci joins,3012
2020-04-10,Губаха,anthony fauci,1517
2020-04-10,Александровск,robert redfield,1271
2020-04-10,Лысьва,anthony fauci,1149
2020-04-10,Александровск,sanjay gupta,1107
2020-04-10,Александровск,anthony fauci,892
2020-04-10,Александровск,deborah birx,704
2020-04-10,Лысьва,mehmet oz,521
2020-04-10,Александровск,maria van,510
2020-04-10,Лысьва,marc siegel,404
2020-04-10,Александровск,jerome adams,390
2020-04-10,Лысьва,the dr,377
2020-04-10,Лысьва,fauci on,367
2020-04-10,Александровск,myron rolle,341
2020-04-10,Лысьва,marty makary,322
2020-04-10,Александровск,charles schleien,316
2020-04-10,Лысьва,jerome adams,314
2020-04-10,Лысьва,deborah birx,240
2020-04-10,Александровск,celine gounder,228
2020-04-10,Лысьва,stephen smith,218
2020-04-10,Александровск,gupta answers,209
2020-04-10,Александровск,vivek murthy,197
2020-04-10,Александровск,scott gottlieb,184
2020-04-10,Лысьва,oz live,182
2020-04-10,Александровск,jose torradas,181
2020-04-10,Александровск,amesh a,178
2020-04-10,Лысьва,fauci takes,178
2020-04-10,Александровск,amy compton,177
2020-04-10,Александровск,manisha juthani,165
2020-04-10,Лысьва,norman fried,163
2020-04-10,Лысьва,dena grayson,151
2020-04-10,Лысьва,tedros adhanom,149
2020-04-10,Губаха,prakash gatta,148
2020-04-10,Александровск,peter hotez,147
2020-04-10,Лысьва,nicole saphier,134
2020-04-10,Александровск,jodi gold,134
2020-04-10,Лысьва,ramin oskoui,128
2020-04-10,Александровск,ashish k,125
2020-04-10,Губаха,lee norman,112
2020-04-10,Александровск,glenn morris,109
2020-04-10,Губаха,fauci on,108
2020-04-10,Лысьва,devi nampiaparampil,104
2020-04-10,Александровск,stephen hahn,104
2020-04-10,Александровск,fauci urges,100
2020-04-10,Губаха,deborah birx,99
2020-04-10,Лысьва,robert jeffress,92
2020-04-10,Губаха,anthony fauciir,88
2020-04-10,Губаха,jerome adams,86
